profile_identifier,latitude,longitude,country_code,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
1765sisinta,-32.267644,-60.387732,ARG,,,,,,1.0,8.4,29.0,66.0,5.0,
1766sisinta,-32.21686,-60.541389,ARG,,,,,,30.6,6.8,42.0,53.0,5.0,
1766sisinta,-32.21686,-60.541389,ARG,,,,,,19.9,6.7,49.0,46.0,5.0,
1766sisinta,-32.21686,-60.541389,ARG,,,,,,16.1,7.1,48.0,46.0,7.0,
1766sisinta,-32.21686,-60.541389,ARG,,,,,,5.6,8.3,44.0,54.0,3.0,
1766sisinta,-32.21686,-60.541389,ARG,,,,,,1.4,8.3,12.0,,,
1767sisinta,-32.23039,-60.518911,ARG,,,,,,25.3,5.5,24.0,71.0,5.0,
1767sisinta,-32.23039,-60.518911,ARG,,,,,,13.9,6.9,47.0,50.0,3.0,
1767sisinta,-32.23039,-60.518911,ARG,,,,,,7.1,7.3,44.0,53.0,4.0,
1767sisinta,-32.23039,-60.518911,ARG,,,,,,3.7,7.7,44.0,53.0,3.0,
1767sisinta,-32.23039,-60.518911,ARG,,,,,,2.3,7.9,42.0,54.0,5.0,
1767sisinta,-32.23039,-60.518911,ARG,,,,,,1.0,8.2,29.0,65.0,7.0,
1768sisinta,-32.125905,-60.417303,ARG,,,,,,16.8,6.9,35.0,59.0,6.0,
1768sisinta,-32.125905,-60.417303,ARG,,,,,,11.7,7.1,48.0,49.0,3.0,
1768sisinta,-32.125905,-60.417303,ARG,,,,,,9.4,7.4,46.0,50.0,4.0,
1768sisinta,-32.125905,-60.417303,ARG,,,,,,3.2,8.1,44.0,52.0,4.0,
1768sisinta,-32.125905,-60.417303,ARG,,,,,,1.0,8.5,31.0,65.0,5.0,
1769sisinta,-32.092702,-60.434142,ARG,,,,,,22.8,6.3,24.0,70.0,6.0,
1769sisinta,-32.092702,-60.434142,ARG,,,,,,18.9,6.3,25.0,70.0,5.0,
1769sisinta,-32.092702,-60.434142,ARG,,,,,,11.8,6.5,34.0,61.0,5.0,
1769sisinta,-32.092702,-60.434142,ARG,,,,,,9.3,6.7,40.0,57.0,4.0,
1769sisinta,-32.092702,-60.434142,ARG,,,,,,6.9,7.0,37.0,59.0,4.0,
1769sisinta,-32.092702,-60.434142,ARG,,,,,,2.8,8.0,35.0,60.0,5.0,
1769sisinta,-32.092702,-60.434142,ARG,,,,,,1.4,8.3,35.0,59.0,6.0,
1770sisinta,-32.092397,-60.612022,ARG,,,,,,22.4,6.6,25.0,64.0,11.0,
1770sisinta,-32.092397,-60.612022,ARG,,,,,,13.1,6.9,34.0,59.0,7.0,
1770sisinta,-32.092397,-60.612022,ARG,,,,,,7.8,7.0,29.0,63.0,8.0,
1770sisinta,-32.092397,-60.612022,ARG,,,,,,3.6,7.2,25.0,66.0,9.0,
1770sisinta,-32.092397,-60.612022,ARG,,,,,,1.8,8.4,36.0,53.0,12.0,
1771sisinta,-32.014044,-60.566274,ARG,,,,,,24.4,6.3,26.0,69.0,5.0,
1771sisinta,-32.014044,-60.566274,ARG,,,,,,12.3,6.9,43.0,53.0,4.0,
1771sisinta,-32.014044,-60.566274,ARG,,,,,,7.6,7.2,39.0,57.0,4.0,
1771sisinta,-32.014044,-60.566274,ARG,,,,,,4.7,7.2,34.0,61.0,5.0,
1771sisinta,-32.014044,-60.566274,ARG,,,,,,4.2,8.3,35.0,61.0,4.0,
1772sisinta,-28.528411,-58.86425,ARG,,,,,,15.5,5.7,15.0,28.0,57.0,
1772sisinta,-28.528411,-58.86425,ARG,,,,,,5.5,6.8,19.0,30.0,51.0,
1772sisinta,-28.528411,-58.86425,ARG,,,,,,4.9,8.0,34.0,27.0,39.0,
1772sisinta,-28.528411,-58.86425,ARG,,,,,,0.7,7.9,34.0,32.0,34.0,
1772sisinta,-28.528411,-58.86425,ARG,,,,,,0.2,7.5,,,,
1773sisinta,-32.200859,-60.218533,ARG,,,,,,27.6,6.3,32.0,66.0,3.0,
1773sisinta,-32.200859,-60.218533,ARG,,,,,,9.5,7.1,45.0,53.0,3.0,
1773sisinta,-32.200859,-60.218533,ARG,,,,,,6.7,8.1,50.0,47.0,3.0,
1773sisinta,-32.200859,-60.218533,ARG,,,,,,2.3,8.5,42.0,56.0,3.0,
1773sisinta,-32.200859,-60.218533,ARG,,,,,,0.5,8.6,40.0,59.0,1.0,
1774sisinta,-32.197935,-60.180632,ARG,,,,,,33.1,7.5,65.0,33.0,2.0,
1774sisinta,-32.197935,-60.180632,ARG,,,,,,30.8,7.5,62.0,36.0,2.0,
1774sisinta,-32.197935,-60.180632,ARG,,,,,,28.3,7.5,40.0,57.0,2.0,
1774sisinta,-32.197935,-60.180632,ARG,,,,,,23.4,7.3,41.0,56.0,3.0,
1774sisinta,-32.197935,-60.180632,ARG,,,,,,5.2,8.0,53.0,45.0,2.0,
1774sisinta,-32.197935,-60.180632,ARG,,,,,,0.5,7.9,38.0,60.0,1.0,
1774sisinta,-32.197935,-60.180632,ARG,,,,,,0.5,7.9,46.0,52.0,1.0,
1775sisinta,-28.520176,-58.980923,ARG,,,,,,1.2,5.2,5.0,13.0,82.0,
1775sisinta,-28.520176,-58.980923,ARG,,,,,,1.1,5.3,10.0,12.0,78.0,
1775sisinta,-28.520176,-58.980923,ARG,,,,,,1.9,5.5,13.0,14.0,73.0,
1775sisinta,-28.520176,-58.980923,ARG,,,,,,1.8,5.1,4.0,10.0,87.0,
1775sisinta,-28.520176,-58.980923,ARG,,,,,,4.3,4.9,28.0,12.0,59.0,
1775sisinta,-28.520176,-58.980923,ARG,,,,,,3.6,4.6,28.0,11.0,61.0,
1777sisinta,-32.15513,-60.183547,ARG,,,,,,24.6,7.7,47.0,51.0,2.0,
1777sisinta,-32.15513,-60.183547,ARG,,,,,,18.3,7.7,42.0,56.0,2.0,
1777sisinta,-32.15513,-60.183547,ARG,,,,,,12.0,7.7,48.0,50.0,2.0,
1777sisinta,-32.15513,-60.183547,ARG,,,,,,4.2,8.3,45.0,54.0,1.0,
1777sisinta,-32.15513,-60.183547,ARG,,,,,,1.9,8.4,50.0,49.0,1.0,
1777sisinta,-32.15513,-60.183547,ARG,,,,,,1.4,8.2,50.0,49.0,1.0,
1778sisinta,-31.876456,-60.619872,ARG,,,,,,32.0,7.2,39.0,48.0,13.0,
1778sisinta,-31.876456,-60.619872,ARG,,,,,,24.7,7.5,48.0,41.0,10.0,
1778sisinta,-31.876456,-60.619872,ARG,,,,,,15.7,8.2,47.0,46.0,7.0,
1778sisinta,-31.876456,-60.619872,ARG,,,,,,10.1,8.3,37.0,56.0,7.0,
1778sisinta,-31.876456,-60.619872,ARG,,,,,,2.9,8.2,26.0,56.0,18.0,
1779sisinta,-32.080723,-60.647746,ARG,,,,,,20.2,6.1,19.0,69.0,12.0,
1779sisinta,-32.080723,-60.647746,ARG,,,,,,7.9,7.0,34.0,48.0,8.0,
1779sisinta,-32.080723,-60.647746,ARG,,,,,,4.6,7.0,27.0,63.0,10.0,
1779sisinta,-32.080723,-60.647746,ARG,,,,,,2.2,7.1,20.0,68.0,12.0,
1779sisinta,-32.080723,-60.647746,ARG,,,,,,1.4,8.5,39.0,49.0,12.0,
1780sisinta,-31.916024,-60.623361,ARG,,,,,,29.1,6.7,46.0,52.0,2.0,
1780sisinta,-31.916024,-60.623361,ARG,,,,,,18.3,7.5,71.0,28.0,1.0,
1780sisinta,-31.916024,-60.623361,ARG,,,,,,7.9,7.9,62.0,37.0,1.0,
1780sisinta,-31.916024,-60.623361,ARG,,,,,,4.7,7.9,56.0,44.0,1.0,
1780sisinta,-31.916024,-60.623361,ARG,,,,,,1.4,7.8,54.0,46.0,1.0,
1780sisinta,-31.916024,-60.623361,ARG,,,,,,1.0,7.8,47.0,52.0,0.0,
1781sisinta,-32.139413,-60.361324,ARG,,,,,,22.0,5.5,26.0,68.0,5.0,
1781sisinta,-32.139413,-60.361324,ARG,,,,,,9.6,6.4,48.0,49.0,4.0,
1781sisinta,-32.139413,-60.361324,ARG,,,,,,2.8,6.9,41.0,55.0,4.0,
1781sisinta,-32.139413,-60.361324,ARG,,,,,,1.0,7.2,31.0,64.0,5.0,
1781sisinta,-32.139413,-60.361324,ARG,,,,,,0.5,7.8,52.0,44.0,4.0,
1782sisinta,-32.113253,-60.286831,ARG,,,,,,30.3,6.1,35.0,61.0,3.0,
1782sisinta,-32.113253,-60.286831,ARG,,,,,,9.1,6.8,53.0,44.0,3.0,
1782sisinta,-32.113253,-60.286831,ARG,,,,,,4.7,7.3,46.0,51.0,3.0,
1782sisinta,-32.113253,-60.286831,ARG,,,,,,2.8,7.9,63.0,34.0,3.0,
1782sisinta,-32.113253,-60.286831,ARG,,,,,,1.0,8.3,49.0,47.0,5.0,
1783sisinta,-32.329598,-60.258389,ARG,,,,,,25.4,5.5,23.0,71.0,6.0,
1783sisinta,-32.329598,-60.258389,ARG,,,,,,19.0,5.8,32.0,62.0,6.0,
1783sisinta,-32.329598,-60.258389,ARG,,,,,,10.3,5.1,33.0,62.0,5.0,
1783sisinta,-32.329598,-60.258389,ARG,,,,,,6.4,7.1,32.0,63.0,5.0,
1783sisinta,-32.329598,-60.258389,ARG,,,,,,1.9,7.9,21.0,74.0,5.0,
1783sisinta,-32.329598,-60.258389,ARG,,,,,,1.6,8.0,21.0,74.0,5.0,
1785sisinta,-28.444455,-58.992525,ARG,,,,,,7.0,5.8,7.0,14.0,79.0,
1785sisinta,-28.444455,-58.992525,ARG,,,,,,9.9,5.4,10.0,21.0,69.0,
1785sisinta,-28.444455,-58.992525,ARG,,,,,,9.0,4.7,26.0,26.0,48.0,
1785sisinta,-28.444455,-58.992525,ARG,,,,,,4.0,5.2,31.0,22.0,47.0,
1785sisinta,-28.444455,-58.992525,ARG,,,,,,2.0,6.1,30.0,24.0,46.0,
1785sisinta,-28.444455,-58.992525,ARG,,,,,,1.5,6.1,22.0,31.0,47.0,
1785sisinta,-28.444455,-58.992525,ARG,,,,,,1.6,6.1,20.0,26.0,54.0,
1786sisinta,-28.370351,-58.924617,ARG,,,,,,12.0,4.7,14.0,27.0,59.0,
1786sisinta,-28.370351,-58.924617,ARG,,,,,,5.3,4.5,10.0,26.0,64.0,
1786sisinta,-28.370351,-58.924617,ARG,,,,,,5.3,5.2,28.0,22.0,50.0,
1786sisinta,-28.370351,-58.924617,ARG,,,,,,3.6,6.3,38.0,21.0,41.0,
1786sisinta,-28.370351,-58.924617,ARG,,,,,,1.8,7.0,39.0,24.0,37.0,
1786sisinta,-28.370351,-58.924617,ARG,,,,,,1.2,6.5,38.0,28.0,34.0,
1787sisinta,-28.621066,-58.916282,ARG,,,,,,3.5,5.2,5.0,6.0,89.0,
1787sisinta,-28.621066,-58.916282,ARG,,,,,,1.8,5.0,6.0,8.0,86.0,
1787sisinta,-28.621066,-58.916282,ARG,,,,,,1.6,4.7,7.0,12.0,81.0,
1787sisinta,-28.621066,-58.916282,ARG,,,,,,0.6,4.4,6.0,10.0,85.0,
1787sisinta,-28.621066,-58.916282,ARG,,,,,,2.9,4.4,17.0,9.0,74.0,
1787sisinta,-28.621066,-58.916282,ARG,,,,,,3.4,4.5,24.0,9.0,67.0,
1788sisinta,-29.268935,-58.910837,ARG,,,,,,1.6,7.3,4.0,8.0,89.0,
1788sisinta,-29.268935,-58.910837,ARG,,,,,,1.3,9.6,10.0,15.0,75.0,
1788sisinta,-29.268935,-58.910837,ARG,,,,,,1.1,9.8,17.0,10.0,73.0,
1788sisinta,-29.268935,-58.910837,ARG,,,,,,0.3,10.0,17.0,20.0,63.0,
1789sisinta,-29.522624,-59.357582,ARG,,,,,,6.7,6.2,27.0,37.0,36.0,
1789sisinta,-29.522624,-59.357582,ARG,,,,,,2.6,7.7,29.0,42.0,30.0,
1789sisinta,-29.522624,-59.357582,ARG,,,,,,9.6,5.7,16.0,35.0,49.0,
1789sisinta,-29.522624,-59.357582,ARG,,,,,,32.6,5.2,18.0,46.0,37.0,
1789sisinta,-29.522624,-59.357582,ARG,,,,,,2.0,7.3,29.0,37.0,35.0,
1789sisinta,-29.522624,-59.357582,ARG,,,,,,1.1,6.9,30.0,38.0,33.0,
1789sisinta,-29.522624,-59.357582,ARG,,,,,,0.5,6.6,29.0,32.0,39.0,
1790sisinta,-29.009052,-58.528068,ARG,,,,,,26.1,6.6,52.0,38.0,10.0,
1790sisinta,-29.009052,-58.528068,ARG,,,,,,13.6,6.7,61.0,34.0,6.0,
1790sisinta,-29.009052,-58.528068,ARG,,,,,,9.8,7.0,65.0,28.0,7.0,
1790sisinta,-29.009052,-58.528068,ARG,,,,,,3.9,7.3,64.0,26.0,10.0,
1790sisinta,-29.009052,-58.528068,ARG,,,,,,4.0,7.8,61.0,31.0,8.0,
1792sisinta,-29.220501,-59.307464,ARG,,,,,,3.9,4.4,5.0,17.0,79.0,
1792sisinta,-29.220501,-59.307464,ARG,,,,,,3.7,4.3,8.0,21.0,72.0,
1792sisinta,-29.220501,-59.307464,ARG,,,,,,2.9,4.6,5.0,20.0,75.0,
1792sisinta,-29.220501,-59.307464,ARG,,,,,,1.0,4.9,4.0,20.0,77.0,
1792sisinta,-29.220501,-59.307464,ARG,,,,,,3.6,5.1,25.0,15.0,59.0,
1792sisinta,-29.220501,-59.307464,ARG,,,,,,2.6,5.2,22.0,15.0,63.0,
1793sisinta,-29.795168,-59.368536,ARG,,,,,,21.6,5.4,16.0,36.0,48.0,
1793sisinta,-29.795168,-59.368536,ARG,,,,,,12.0,5.8,19.0,36.0,45.0,
1793sisinta,-29.795168,-59.368536,ARG,,,,,,5.5,6.8,39.0,25.0,36.0,
1793sisinta,-29.795168,-59.368536,ARG,,,,,,3.0,7.6,37.0,28.0,35.0,
1793sisinta,-29.795168,-59.368536,ARG,,,,,,2.1,8.2,35.0,31.0,34.0,
1793sisinta,-29.795168,-59.368536,ARG,,,,,,2.2,7.6,31.0,35.0,35.0,
1794sisinta,-29.686767,-59.3768,ARG,,,,,,2.6,,3.0,17.0,81.0,
1794sisinta,-29.686767,-59.3768,ARG,,,,,,4.0,,5.0,18.0,76.0,
1794sisinta,-29.686767,-59.3768,ARG,,,,,,1.9,,6.0,18.0,76.0,
1794sisinta,-29.686767,-59.3768,ARG,,,,,,3.6,,15.0,20.0,65.0,
1794sisinta,-29.686767,-59.3768,ARG,,,,,,1.5,,14.0,26.0,61.0,
1795sisinta,-29.373897,-59.349004,ARG,,,,,,11.8,5.3,12.0,19.0,69.0,
1795sisinta,-29.373897,-59.349004,ARG,,,,,,9.4,6.3,12.0,23.0,66.0,
1795sisinta,-29.373897,-59.349004,ARG,,,,,,9.1,6.0,11.0,23.0,66.0,
1795sisinta,-29.373897,-59.349004,ARG,,,,,,1.6,8.0,14.0,18.0,68.0,
1795sisinta,-29.373897,-59.349004,ARG,,,,,,1.2,8.2,23.0,19.0,59.0,
1798sisinta,-30.21715,-59.405376,ARG,,,,,,24.0,5.3,9.0,32.0,59.0,
1798sisinta,-30.21715,-59.405376,ARG,,,,,,7.8,5.5,12.0,28.0,60.0,
1798sisinta,-30.21715,-59.405376,ARG,,,,,,5.3,6.2,24.0,28.0,48.0,
1798sisinta,-30.21715,-59.405376,ARG,,,,,,3.4,7.5,21.0,33.0,46.0,
1798sisinta,-30.21715,-59.405376,ARG,,,,,,1.8,8.1,28.0,36.0,37.0,
1798sisinta,-30.21715,-59.405376,ARG,,,,,,1.7,8.3,26.0,35.0,39.0,
1800sisinta,-30.213825,-59.259675,ARG,,,,,,16.4,4.9,15.0,33.0,52.0,
1800sisinta,-30.213825,-59.259675,ARG,,,,,,8.6,7.5,26.0,31.0,43.0,
1800sisinta,-30.213825,-59.259675,ARG,,,,,,3.7,9.0,19.0,36.0,45.0,
1800sisinta,-30.213825,-59.259675,ARG,,,,,,2.3,8.6,32.0,30.0,38.0,
1800sisinta,-30.213825,-59.259675,ARG,,,,,,,8.0,23.0,46.0,31.0,
1801sisinta,-29.634292,-58.892133,ARG,,,,,,28.9,5.5,12.0,40.0,48.0,
1801sisinta,-29.634292,-58.892133,ARG,,,,,,5.2,7.7,23.0,37.0,40.0,
1801sisinta,-29.634292,-58.892133,ARG,,,,,,1.5,8.5,26.0,33.0,41.0,
1801sisinta,-29.634292,-58.892133,ARG,,,,,,0.6,9.1,26.0,31.0,43.0,
1802sisinta,-32.5392,-63.32,ARG,,,,,,13.9,5.8,13.0,69.0,19.0,
1802sisinta,-32.5392,-63.32,ARG,,,,,,7.5,6.5,11.0,70.0,19.0,
1802sisinta,-32.5392,-63.32,ARG,,,,,,3.2,8.8,15.0,66.0,19.0,
1802sisinta,-32.5392,-63.32,ARG,,,,,,1.1,9.5,12.0,65.0,23.0,
1802sisinta,-32.5392,-63.32,ARG,,,,,,,9.6,8.0,66.0,25.0,
1803sisinta,-30.211593,-59.415546,ARG,,,,,,25.8,5.7,,,,
1803sisinta,-30.211593,-59.415546,ARG,,,,,,15.0,6.1,26.0,45.0,29.0,
1803sisinta,-30.211593,-59.415546,ARG,,,,,,7.2,6.7,44.0,35.0,21.0,
1803sisinta,-30.211593,-59.415546,ARG,,,,,,5.6,7.4,49.0,31.0,20.0,
1803sisinta,-30.211593,-59.415546,ARG,,,,,,3.6,8.0,39.0,42.0,19.0,
1803sisinta,-30.211593,-59.415546,ARG,,,,,,2.6,7.6,41.0,42.0,17.0,
1804sisinta,-29.620206,-58.93816,ARG,,,,,,29.4,6.0,18.0,33.0,48.0,
1804sisinta,-29.620206,-58.93816,ARG,,,,,,12.5,7.5,30.0,28.0,42.0,
1804sisinta,-29.620206,-58.93816,ARG,,,,,,8.2,8.3,37.0,12.0,51.0,
1804sisinta,-29.620206,-58.93816,ARG,,,,,,4.7,8.4,25.0,24.0,51.0,
1804sisinta,-29.620206,-58.93816,ARG,,,,,,2.8,8.3,29.0,22.0,49.0,
1804sisinta,-29.620206,-58.93816,ARG,,,,,,1.0,7.8,31.0,20.0,49.0,
1805sisinta,-27.700231,-56.935987,ARG,,,,,,39.6,5.1,1.0,20.0,78.0,
1805sisinta,-27.700231,-56.935987,ARG,,,,,,11.9,5.1,,10.0,90.0,
1805sisinta,-27.700231,-56.935987,ARG,,,,,,2.8,5.0,,9.0,91.0,
1805sisinta,-27.700231,-56.935987,ARG,,,,,,0.5,5.3,,8.0,92.0,
1805sisinta,-27.700231,-56.935987,ARG,,,,,,1.3,5.0,,13.0,87.0,
1806sisinta,-32.8761,-64.3928,ARG,,,,,,12.8,6.7,9.0,51.0,41.0,
1806sisinta,-32.8761,-64.3928,ARG,,,,,,5.3,7.0,8.0,51.0,41.0,
1806sisinta,-32.8761,-64.3928,ARG,,,,,,,7.4,5.0,50.0,45.0,
1806sisinta,-32.8761,-64.3928,ARG,,,,,,,8.6,4.0,52.0,44.0,
1808sisinta,-29.250506,-57.636181,ARG,,,,,,13.1,6.2,41.0,38.0,22.0,
1808sisinta,-29.250506,-57.636181,ARG,,,,,,8.8,7.1,52.0,36.0,12.0,
1808sisinta,-29.250506,-57.636181,ARG,,,,,,6.1,8.0,54.0,34.0,12.0,
1808sisinta,-29.250506,-57.636181,ARG,,,,,,1.6,8.6,56.0,33.0,12.0,
1810sisinta,-33.969915,-59.385661,ARG,,,,,,20.8,6.6,28.0,61.0,11.0,
1810sisinta,-33.969915,-59.385661,ARG,,,,,,16.3,5.9,38.0,55.0,7.0,
1810sisinta,-33.969915,-59.385661,ARG,,,,,,9.3,6.2,53.0,41.0,7.0,
1810sisinta,-33.969915,-59.385661,ARG,,,,,,7.1,5.7,51.0,42.0,7.0,
1810sisinta,-33.969915,-59.385661,ARG,,,,,,3.9,7.2,37.0,55.0,8.0,
1810sisinta,-33.969915,-59.385661,ARG,,,,,,2.7,8.3,,,,
1814sisinta,-33.1433,-62.2931,ARG,,,,,,21.0,6.5,23.0,62.0,15.0,
1814sisinta,-33.1433,-62.2931,ARG,,,,,,7.4,6.7,32.0,52.0,16.0,
1814sisinta,-33.1433,-62.2931,ARG,,,,,,2.6,7.1,20.0,63.0,17.0,
1814sisinta,-33.1433,-62.2931,ARG,,,,,,1.5,7.3,12.0,63.0,25.0,
1814sisinta,-33.1433,-62.2931,ARG,,,,,,1.0,8.2,8.0,62.0,29.0,
1815sisinta,-32.327637,-60.258044,ARG,,,,,,27.4,5.62,22.0,74.0,4.0,
1815sisinta,-32.327637,-60.258044,ARG,,,,,,26.1,5.86,30.0,65.0,5.0,
1815sisinta,-32.327637,-60.258044,ARG,,,,,,18.8,7.4,22.0,74.0,4.0,
1815sisinta,-32.327637,-60.258044,ARG,,,,,,8.1,7.86,36.0,61.0,3.0,
1815sisinta,-32.327637,-60.258044,ARG,,,,,,2.8,8.33,35.0,61.0,4.0,
1815sisinta,-32.327637,-60.258044,ARG,,,,,,3.0,8.1,29.0,67.0,4.0,
1815sisinta,-32.327637,-60.258044,ARG,,,,,,2.5,7.69,20.0,69.0,11.0,
1816sisinta,-32.336572,-60.24032,ARG,,,,,,32.2,6.07,18.0,75.0,7.0,
1816sisinta,-32.336572,-60.24032,ARG,,,,,,20.5,5.73,18.0,75.0,7.0,
1816sisinta,-32.336572,-60.24032,ARG,,,,,,15.5,5.83,17.0,76.0,7.0,
1816sisinta,-32.336572,-60.24032,ARG,,,,,,6.2,6.25,30.0,66.0,4.0,
1816sisinta,-32.336572,-60.24032,ARG,,,,,,3.8,6.58,25.0,70.0,5.0,
1816sisinta,-32.336572,-60.24032,ARG,,,,,,3.5,7.31,19.0,75.0,6.0,
1817sisinta,-32.447902,-60.299648,ARG,,,,,,27.6,6.0,28.0,62.0,10.0,
1817sisinta,-32.447902,-60.299648,ARG,,,,,,11.1,6.2,33.0,59.0,7.0,
1817sisinta,-32.447902,-60.299648,ARG,,,,,,5.7,6.5,32.0,59.0,9.0,
1817sisinta,-32.447902,-60.299648,ARG,,,,,,5.3,7.3,31.0,58.0,11.0,
1817sisinta,-32.447902,-60.299648,ARG,,,,,,3.7,7.6,27.0,64.0,9.0,
1817sisinta,-32.447902,-60.299648,ARG,,,,,,3.3,7.6,27.0,63.0,10.0,
1818sisinta,-32.433724,-60.182671,ARG,,,,,,26.3,6.7,28.0,61.0,11.0,
1818sisinta,-32.433724,-60.182671,ARG,,,,,,21.9,6.7,33.0,58.0,10.0,
1818sisinta,-32.433724,-60.182671,ARG,,,,,,7.4,6.2,37.0,55.0,9.0,
1818sisinta,-32.433724,-60.182671,ARG,,,,,,6.6,6.4,34.0,56.0,9.0,
1818sisinta,-32.433724,-60.182671,ARG,,,,,,5.3,7.6,32.0,60.0,9.0,
1818sisinta,-32.433724,-60.182671,ARG,,,,,,2.9,7.7,30.0,60.0,9.0,
1819sisinta,-32.438154,-60.18083,ARG,,,,,,17.7,7.5,36.0,55.0,9.0,
1819sisinta,-32.438154,-60.18083,ARG,,,,,,10.3,7.7,37.0,56.0,7.0,
1819sisinta,-32.438154,-60.18083,ARG,,,,,,6.1,7.5,36.0,56.0,8.0,
1819sisinta,-32.438154,-60.18083,ARG,,,,,,5.3,7.5,34.0,58.0,8.0,
1819sisinta,-32.438154,-60.18083,ARG,,,,,,2.9,7.6,26.0,45.0,29.0,
1820sisinta,-32.436114,-60.169103,ARG,,,,,,28.0,6.4,27.0,65.0,9.0,
1820sisinta,-32.436114,-60.169103,ARG,,,,,,19.8,6.0,35.0,57.0,8.0,
1820sisinta,-32.436114,-60.169103,ARG,,,,,,9.3,6.0,42.0,52.0,7.0,
1820sisinta,-32.436114,-60.169103,ARG,,,,,,5.3,6.3,40.0,52.0,8.0,
1820sisinta,-32.436114,-60.169103,ARG,,,,,,3.0,6.6,37.0,54.0,9.0,
1820sisinta,-32.436114,-60.169103,ARG,,,,,,1.7,7.7,34.0,59.0,8.0,
1821sisinta,-32.5984,-60.174116,ARG,,,,,,9.5,7.4,31.0,64.0,5.0,
1821sisinta,-32.5984,-60.174116,ARG,,,,,,5.3,7.8,25.0,69.0,6.0,
1821sisinta,-32.5984,-60.174116,ARG,,,,,,1.3,7.9,25.0,64.0,11.0,
1821sisinta,-32.5984,-60.174116,ARG,,,,,,0.5,7.9,26.0,63.0,11.0,
1825sisinta,-32.5125,-62.9689,ARG,,,,,,18.6,6.3,19.0,64.0,17.0,
1825sisinta,-32.5125,-62.9689,ARG,,,,,,11.6,6.7,21.0,60.0,19.0,
